Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chocoladefabriken Lindt & Spruengli AG,,CH0010570767,Switzerland,57.997636,,,1040867.918,1.502e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cholamandalam Investment and Finance Co Ltd,,INE121A01024,India,24425.24578,,,546469.3208,7.89e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chongqing Brewery Co Ltd,,CNE000000TL3,China,1300.598817,,,18136.24897,2.6e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chongqing Changan Automobile Co Ltd,,CNE000000R36,China,29503.27128,,,87217.24623,1.26e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chongqing Zhifei Biological Products Co Ltd,,CNE100000V20,China,11599.7157,,,67503.89926,9.7e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chorus Ltd,,NZCNUE0001S2,New Zealand,2532660.519,,,20109324.52,0.00029016
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chow Tai Fook Jewellery Group Ltd,,KYG211461085,Hong Kong,118842.2169,,,166296.5969,2.4e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CH Robinson Worldwide Inc,,US12541W2098,United States,28580.69265,,,4769372.787,6.882e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chrysos Corp Ltd,,AU0000218190,Australia,141403.1121,,,698531.3737,1.008e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chubb Ltd,,CH0044328745,United States,72728.04578,,,32455396.99,0.00046831
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chubu Electric Power Co Inc,,JP3526600006,Japan,100743.2187,,,1713984.84,2.473e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chugai Pharmaceutical Co Ltd,,JP3519400000,Japan,126891.4981,,,9127051.215,0.0001317
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Chunghwa Telecom Co Ltd,,TW0002412004,Taiwan,438331.7263,,,2666891.192,3.848e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Church & Dwight Co Inc,,US1713401024,United States,25907.31047,,,4381417.231,6.322e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cia de Minas Buenaventura SAA,,US2044481040,United States,9599.232142,,,178604.7894,2.58e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cia de Saneamento Basico do Estado de Sao Paulo SABESP,,BRSBSPACNOR5,Brazil,28530.67822,,,660118.6372,9.53e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cia Energetica de Minas Gerais,,BRCMIGACNPR3,Brazil,1222722.35,,,3551473.183,5.125e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cia Paranaense de Energia - Copel,,BRCPLEACNPB9,Brazil,48218.88826,,,115346.63,1.66e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cia Siderurgica Nacional SA,,BRCSNAACNOR6,Brazil,39403.2669,,,91270.95262,1.32e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cie de Saint-Gobain SA,,FR0000125007,France,154329.1148,,,22119876.68,0.00031917
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cie Financiere Richemont SA,,CH0210483332,Switzerland,39054.6341,,,9598264.215,0.0001385
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cie Generale des Etablissements Michelin SCA,,FR001400AJ45,France,31845.31386,,,1693661.706,2.444e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cigna Group/The,,US1255231003,United States,164110.8271,,,73193190.33,0.00105612
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CIMB Group Holdings Bhd,,MYL1023OO000,Malaysia,434541.7726,,,1287052.163,1.857e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cincinnati Financial Corp,,US1720621010,United States,17588.97579,,,4082267.332,5.89e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cintas Corp,,US1729081059,United States,70611.00869,,,20836035.34,0.00030065
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cipla Ltd/India,,INE059A01026,India,31355.47433,,,904443.2617,1.305e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cisco Systems Inc,,US17275R1023,United States,739029.4856,,,70662271.74,0.0010196
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CITIC Ltd,,HK0267001375,Hong Kong,347902.0364,,,666214.5954,9.61e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CITIC Securities Co Ltd,,CNE000001DB6,China,43635.0903,,,281642.414,4.06e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CITIC Securities Co Ltd,,CNE1000016V2,Hong Kong,96955.57742,,,430395.9894,6.21e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Citigroup Inc,,US1729674242,United States,444160.5479,,,50495778.03,0.00072862
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Citizens Financial Group Inc,,US1746101054,United States,14423.34321,,,1019406.446,1.471e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CJ CheilJedang Corp,,KR7097950000,South Korea,491.788928,,,137854.6955,1.99e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CK Asset Holdings Ltd,,KYG2177B1014,Hong Kong,157240.974,,,1042927.094,1.505e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CK Hutchison Holdings Ltd,,KYG217651051,Hong Kong,136404.533,,,1176994.523,1.698e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CK Infrastructure Holdings Ltd,,BMG2178K1009,Hong Kong,27338.18065,,,328260.8863,4.74e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Clariant AG,,CH0012142631,Switzerland,9927.879952,,,178526.8503,2.58e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Clarity Pharmaceuticals Ltd,,AU0000165375,Australia,2798758.855,,,11670824.42,0.0001684
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cleanaway Waste Management Ltd,,AU000000CWY3,Australia,26583066.39,,,70445125.94,0.00101647
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Clean Harbors Inc,,US1844961078,United States,17225.29999,,,6402698.117,9.239e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Clicks Group Ltd,,ZAE000134854,South Africa,14417.95076,,,460427.1006,6.64e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Clinuvel Pharmaceuticals Ltd,,AU000000CUV3,Australia,59966.31023,,,723193.7013,1.044e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Clorox Co/The,,US1890541097,United States,30496.01027,,,7999446.056,0.00011543
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Close The Loop Ltd,,AU0000186504,Australia,4580477.369,,,1076412.185,1.553e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cloudflare Inc,,US18915M1071,United States,207177.4643,,,36031445.3,0.00051991
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CLP Holdings Ltd,,HK0002007356,Hong Kong,79273.36009,,,1076311.523,1.553e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CME Group Inc,,US12572Q1058,United States,61917.82888,,,23224061.05,0.00033511
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CMOC Group Ltd,,CNE100000114,Hong Kong,221914.6731,,,242238.3342,3.5e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CMOC Group Ltd,,CNE100001NR0,China,56681.72218,,,83404.67899,1.2e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CMS Energy Corp,,US1258961002,United States,20664.23547,,,2224454.971,3.21e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CNGR Advanced Material Co Ltd,,CNE1000049X9,China,2839.369792,,,22693.18143,3.3e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CNH Industrial NV,,NL0010545661,United States,106394.6425,,,1930859.675,2.786e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CNPC Capital Co Ltd,,CNE000000MS3,China,42513.32382,,,64814.17962,9.4e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coca-Cola Co/The,,US1912161007,United States,702735.6838,,,70665143.62,0.00101964
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coca-Cola Europacific Partners PLC,,GB00BDCPN049,Netherlands,17368.12808,,,2154640.902,3.109e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coca-Cola Femsa SAB de CV,,MX01KO000002,Mexico,31211.93298,,,392736.1996,5.67e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coca-Cola Femsa SAB de CV,,US1912411089,United States,36552.03018,,,4598300.297,6.635e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coca-Cola HBC AG,,CH0198251305,United Kingdom,25633.39117,,,1416556.082,2.044e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coca-Cola Icecek AS,,TRECOLA00011,Turkey,43527.7909,,,119190.436,1.72e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cochlear Ltd,,AU000000COH5,Australia,500570.6578,,,145105422.3,0.00209376
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Codan Ltd,,AU000000CDA3,Australia,385235.3609,,,6202289.311,8.949e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cognizant Technology Solutions Corp,,US1924461023,United States,65913.93002,,,8186677.239,0.00011813
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coinbase Global Inc,,US19260Q1076,United States,18844.80075,,,7557399.712,0.00010905
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coles Group Ltd,,AU0000030678,Australia,8512977.602,,,160810146.9,0.00232037
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Colgate-Palmolive Co,,US1941621039,United States,175161.0739,,,25718958.63,0.0003711
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Colgate-Palmolive India Ltd,,INE259A01022,India,8596.145304,,,434714.7009,6.27e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Collins Foods Ltd,,AU000000CKF7,Australia,1173053.614,,,8516369.239,0.00012288
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coloplast A/S,,DK0060448595,Denmark,97706.01209,,,17227780.19,0.00024858
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Comcast Corp,,US20030N1019,United States,580956.0455,,,35214859.69,0.00050812
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Comfort Systems USA Inc,,US1999081045,United States,4735.251539,,,3243205.631,4.68e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Commercial Bank PSQC/The,,QA0007227752,Qatar,192413.8404,,,371286.2281,5.36e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Commercial International Bank - Egypt (CIB),,EGS60121C018,,125956.6159,,,314177.0979,4.53e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Commercial International Bank - Egypt (CIB),,US2017122050,United Kingdom,1478584.492,,,3539145.952,5.107e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Commerzbank AG,,DE000CBK1001,Germany,80744.72659,,,2123532.134,3.064e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Commonwealth Bank of Australia,,AU000000CBA7,Australia,9016441.637,,,1381769681.0,0.01993788
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Compal Electronics Inc,,TW0002324001,Taiwan,3512690.989,,,6515389.157,9.401e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Compass Group PLC,,GB00BD6K4575,United Kingdom,918622.3556,,,49464323.56,0.00071373
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Computershare Ltd,,AU000000CPU5,Australia,2473986.077,,,83991827.31,0.00121194
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Conagra Brands Inc,,US2058871029,United States,36115.85889,,,1618695.122,2.336e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Concordia Financial Group Ltd,,JP3305990008,Japan,207752.3029,,,1859841.053,2.684e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,ConocoPhillips,,US20825C1045,United States,138366.2167,,,22162283.31,0.00031978
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Consolidated Edison Inc,,US2091151041,United States,66762.25378,,,9621571.359,0.00013883
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Constellation Brands Inc,,US21036P1084,United States,21215.81651,,,7572794.073,0.00010927
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Constellation Energy Corp,,US21037T1097,United States,27668.5231,,,9997133.655,0.00014425
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Constellation Software Inc/Canada,,CA21037X1006,Canada,5967.919182,,,29790000.75,0.00042985
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Container Corp Of India Ltd,,INE111A01025,India,16294.06455,,,242223.4098,3.5e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Contemporary Amperex Technology Co Ltd,,CNE100003662,China,587129.1985,,,34557400.69,0.00049864
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Continental AG,,DE0005439004,Germany,6531.465909,,,708065.9394,1.022e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cooper Cos Inc/The,,US2166485019,United States,23205.88052,,,3445556.968,4.972e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Copart Inc,,US2172041061,United States,126044.8336,,,11683296.45,0.00016858
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Corebridge Financial Inc,,US21871X1090,United States,95262.6376,,,4605040.363,6.645e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Corning Inc,,US2193501051,United States,60642.90635,,,4654366.32,6.716e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coronado Global Resources Inc,,AU0000026122,Australia,4014147.5,,,3070822.849,4.431e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Corpay Inc,,US2199481068,United States,7760.500184,,,4241796.776,6.121e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Corteva Inc,,US22052L1044,United States,81101.14806,,,7461069.848,0.00010766
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cosan SA,,BRCSANACNOR6,Brazil,1151044.311,,,2455550.287,3.543e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,COSCO SHIPPING Energy Transportation Co Ltd,,CNE000001BD6,China,21459.88048,,,55082.1726,7.9e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,COSCO SHIPPING Energy Transportation Co Ltd,,CNE1000002S8,Hong Kong,76410.18048,,,98818.70148,1.43e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,COSCO SHIPPING Holdings Co Ltd,,CNE1000002J7,Hong Kong,189195.6712,,,503522.2961,7.27e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,COSCO SHIPPING Holdings Co Ltd,,CNE100000601,China,45390.8987,,,155677.6384,2.25e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CoStar Group Inc,,US22160N1090,United States,48588.79533,,,5618140.771,8.107e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Costco Wholesale Corp,,US22160K1051,United States,75967.13853,,,112422530.9,0.00162217
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Country Garden Holdings Co Ltd,,KYG245241032,Hong Kong,432733.6126,,,43637.50454,6.3e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Country Garden Services Holdings Co Ltd,,KYG2453A1085,Hong Kong,7754973.29,,,8900551.686,0.00012843
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coupang Inc,,US22266T1097,United States,617223.8611,,,21911621.53,0.00031617
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Covestro AG,,DE000A40KY26,Germany,9293.738596,,,901513.9668,1.301e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Coway Co Ltd,,KR7021240007,South Korea,57026.29678,,,4185556.534,6.039e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CP ALL PCL,,TH0737010Y16,Germany,1833.273114,,,4841.56041,7e-08
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CP ALL PCL,,TH0737010R15,Thailand,337342.8181,,,890901.3779,1.286e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CP AXTRA PCL,,THC450010R16,Thailand,123937.3127,,,159985.9614,2.31e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CPFL Energia SA,,BRCPFEACNOR0,Brazil,13695.30554,,,113106.6086,1.63e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Credicorp Ltd,,BMG2519Y1084,United States,16374.97846,,,4848358.312,6.996e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Credit Agricole SA,,FR0000045072,France,127219.4454,,,2827694.539,4.08e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Credit Corp Group Ltd,,AU000000CCP3,Australia,362310.2381,,,5793340.708,8.359e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CRH PLC,,IE0001827041,United States,48451.36136,,,7240119.445,0.00010447
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Criteo SA,,US2267181046,United States,136411.4862,,,8715882.089,0.00012576
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Croda International PLC,,GB00BJFFLV09,United Kingdom,179012.9495,,,12257167.88,0.00017686
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Crowdstrike Holdings Inc,,US22788C1053,United States,25423.83136,,,14049936.43,0.00020273
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Crown Holdings Inc,,US2283681060,United States,8972.363933,,,1198295.683,1.729e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CRRC Corp Ltd,,CNE100000BG0,Hong Kong,260119.7633,,,270962.1404,3.91e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CRRC Corp Ltd,,CNE100000CP9,China,86733.68359,,,160826.4815,2.32e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CSC Financial Co Ltd,,CNE1000031T5,China,15444.61095,,,87999.45075,1.27e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CSL Ltd,,AU000000CSL8,Australia,3312264.717,,,932667498.9,0.01345768
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CSPC Pharmaceutical Group Ltd,,HK1093012172,Hong Kong,467599.6204,,,464728.7981,6.71e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CSX Corp,,US1264081035,United States,162436.5192,,,8466165.665,0.00012216
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CTBC Financial Holding Co Ltd,,TW0002891009,Taiwan,909757.4664,,,1752418.459,2.529e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CTS Eventim AG & Co KGaA,,DE0005470306,Germany,8976.510248,,,1225794.69,1.769e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cummins Inc,,US2310211063,United States,34506.58645,,,19428242.0,0.00028033
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Cummins India Ltd,,INE298A01020,India,8440.073446,,,521297.1655,7.52e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CVC Capital Partners PLC,,JE00BRX98089,Netherlands,1828.337467,,,65009.02221,9.4e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CVS Health Corp,,US1266501006,United States,183185.8151,,,13281452.38,0.00019164
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,CyberArk Software Ltd,,IL0011334468,United States,12026.97846,,,6471433.212,9.338e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Dabur India Ltd,,INE016A01026,India,30725.0213,,,293873.6273,4.24e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Daifuku Co Ltd,,JP3497400006,Japan,11822.57936,,,400948.0865,5.79e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Dai-ichi Life Holdings Inc,,JP3476480003,Japan,92448.82895,,,4023618.512,5.806e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Daiichi Sankyo Co Ltd,,JP3475350009,Japan,190415.3281,,,8516335.48,0.00012288
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Daikin Industries Ltd,,JP3481800005,Japan,25649.94458,,,4918809.908,7.097e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Daimler Truck Holding AG,,DE000DTR0CK8,Germany,631191.2105,,,38900255.07,0.0005613
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Dai Nippon Printing Co Ltd,,JP3493800001,Japan,20574.90977,,,469304.8659,6.77e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Daito Trust Construction Co Ltd,,JP3486800000,Japan,10193.30299,,,1841078.212,2.657e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Daiwa House Industry Co Ltd,,JP3505000004,Japan,55479.68714,,,2769832.344,3.997e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Daiwa Securities Group Inc,,JP3502200003,Japan,143816.5505,,,1548931.164,2.235e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Danaher Corp,,US2358511028,United States,73781.33877,,,27354447.74,0.0003947
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Danone SA,,FR0000120644,France,28064.94663,,,3056557.897,4.41e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Danske Bank A/S,,DK0010274414,Denmark,111249.5009,,,5082344.439,7.333e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Daqin Railway Co Ltd,,CNE000001NG4,China,52999.40178,,,79510.85684,1.15e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Darden Restaurants Inc,,US2371941053,United States,10753.16223,,,3242361.068,4.678e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,DaShenLin Pharmaceutical Group Co Ltd,,CNE100002RG2,China,1296891.361,,,4321697.079,6.236e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Dassault Systemes SE,,FR0014003TT8,France,46092.86528,,,2582453.603,3.726e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Data#3 Ltd,,AU000000DTL4,Australia,634176.146,,,4052385.573,5.847e-05
